order_id,order_date,cuisine,price,restaurant_id,order_time,pickup_time,delivered_time,day,quantity,order_value,customer_id,restaurant_lat,restaurant_lon,customer_lat,customer_lon,distance_km,repeat_order,status,payment_method,delivery_minutes,rating
ORD2022000493,21-06-2022,Burgers,874.22,R19,14:00,14:10,15:22,Friday,1,283.8,C058,12.4,63.44,9.43,69.12,1.76,No,Delivered,UPI,82,5
ORD2022000494,07-03-2022,Chinese,764.38,R47,17:04,17:10,18:39,Monday,2,173.79,C055,10.39,62.2,10.24,59.37,2.86,Yes,Delivered,UPI,95,5
ORD2022000495,10-02-2022,Burgers,810.63,R23,02:17,02:22,03:43,Friday,1,364.72,C029,12.07,63.41,10.73,62.9,4.71,No,Delivered,Cash,86,4
ORD2022000496,17-08-2022,Dessert,748.44,R24,09:09,09:22,10:30,Friday,1,366.42,C077,11.61,62.18,9.46,58.97,5.38,Yes,Delivered,UPI,81,3
ORD2022000497,26-02-2022,Burgers,620.57,R5,09:13,09:25,10:07,Sunday,2,457.2,C061,11.37,58.76,10.19,70.77,1.42,Yes,Delivered,UPI,54,3
ORD2022000498,13-01-2022,Burgers,516.04,R46,01:29,01:41,02:16,Wednesday,1,573.19,C028,10.63,72.55,9.87,74.46,1.9,Yes,Delivered,UPI,47,4
ORD2022000499,09-01-2022,Indian,878.16,R28,07:21,07:29,08:20,Saturday,3,328.6,C093,11.9,67.13,10.19,68.42,3.72,Yes,Delivered,UPI,59,3
ORD2022000500,18-12-2022,Burgers,497.16,R12,19:54,20:04,20:36,Saturday,2,443.39,C045,12.67,74.44,10.26,56.08,2.79,Yes,Cancelled,Cash,42,4
ORD2023000501,03-04-2023,Chinese,196.66,R26,07:45,07:59,09:20,Saturday,2,407.76,C044,10.87,63.04,12.78,78.06,4.14,No,Delivered,Cash,95,4
ORD2023000502,17-06-2023,Italian,717.84,R39,05:30,05:42,07:11,Friday,3,563.89,C058,11.57,68.51,11.41,83.04,4.11,Yes,Delivered,UPI,101,3
ORD2023000503,01-04-2023,Thai,590.07,R34,00:52,00:59,02:45,Tuesday,1,761.06,C035,11.6,67.62,13.6,78.45,1.45,Yes,Cancelled,UPI,113,4
ORD2023000504,27-04-2023,Italian,537.15,R48,09:41,09:50,10:47,Friday,3,442.75,C074,13.15,83.13,10.67,77.89,4.58,No,Delivered,Cash,66,3
ORD2023000505,07-02-2023,Thai,721.33,R16,13:17,13:30,15:09,Friday,3,339.37,C045,12.81,69.64,11.84,62.78,1.07,Yes,Delivered,UPI,112,4
ORD2023000506,27-07-2023,Burgers,878.77,R9,02:46,02:59,04:02,Friday,1,559.39,C084,11.61,65.06,11.07,80.35,3.16,Yes,Cancelled,Cash,76,5
ORD2023000507,06-11-2023,Sushi,270.33,R3,10:22,10:34,11:58,Thursday,2,601.99,C099,12.55,64.89,10.67,76.82,6.66,Yes,Delivered,UPI,96,4
ORD2023000508,24-12-2023,Dessert,277.14,R21,09:39,09:54,11:07,Friday,2,593.36,C028,12.87,67.21,10.61,74.4,3.9,Yes,Delivered,UPI,88,5
ORD2023000509,13-06-2023,Chinese,452.61,R22,03:12,03:19,04:22,Tuesday,3,462.94,C067,11.57,71.09,11.28,79.78,0.64,Yes,Delivered,UPI,70,4
ORD2023000510,22-01-2023,Thai,741.08,R9,21:46,21:54,22:49,Friday,1,693.79,C046,11.8,67.65,13.61,72.53,0.28,Yes,Delivered,UPI,63,5
ORD2023000511,13-08-2023,Italian,773.95,R36,14:19,14:31,15:19,Sunday,2,632.42,C020,12.85,84.28,12.9,78.58,6.67,No,Delivered,UPI,60,4
ORD2023000512,07-04-2023,Burgers,563.04,R3,13:17,13:27,14:04,Thursday,2,338.63,C014,14.16,79.2,12.05,65.43,4.62,Yes,Delivered,Cash,47,4
ORD2023000513,04-09-2023,Dessert,592.46,R18,23:03,23:12,23:46,Thursday,1,224.46,C052,13.18,74.49,10.85,70.7,2.47,Yes,Delivered,Cash,43,5
ORD2023000514,19-03-2023,Italian,650.76,R20,00:19,00:25,02:04,Monday,3,374.89,C054,12.7,77,13.24,82.98,4.88,No,Delivered,UPI,105,3
ORD2023000515,23-06-2023,Burgers,892.74,R8,20:57,21:06,21:40,Saturday,3,388.25,C010,12.08,72.83,12.64,77.38,3.47,Yes,Delivered,UPI,43,5
ORD2023000516,27-09-2023,Mexican,420.25,R3,21:48,21:55,22:53,Friday,3,472.19,C056,12.46,71.27,12.14,83.17,3.1,Yes,Delivered,Cash,65,5
ORD2023000517,06-04-2023,Mexican,819.15,R47,05:30,05:40,06:14,Monday,2,170.41,C055,11.54,63.21,12.23,72.85,3.17,Yes,Delivered,UPI,44,3
ORD2023000518,21-09-2023,Burgers,284.91,R38,15:03,15:12,15:41,Tuesday,1,686.11,C008,12.25,62.95,13.22,67.49,4.38,Yes,Delivered,UPI,38,4
ORD2023000519,14-03-2023,Sushi,840.45,R27,16:04,16:19,17:42,Tuesday,2,499.85,C060,12.17,84.31,13.86,68.06,2.04,Yes,Delivered,UPI,98,5
ORD2023000520,09-11-2023,Italian,844.76,R23,01:35,01:46,03:02,Sunday,1,558.13,C075,10.65,84.6,10.68,82.33,4.55,Yes,Delivered,UPI,87,4
ORD2023000521,23-04-2023,Chinese,832.5,R23,23:46,23:58,00:16,Tuesday,2,200.11,C058,11.19,68.66,10.95,65.38,5.49,No,Delivered,Cash,30,3
ORD2023000522,17-12-2023,Mexican,841.49,R25,16:08,16:20,17:53,Sunday,2,411.58,C080,13.74,67.05,13.45,74.36,4.87,No,Delivered,UPI,105,3
ORD2023000523,27-11-2023,Chinese,165.95,R14,00:59,01:09,02:22,Thursday,2,628.58,C029,14.2,78.47,13.72,81.2,5.31,Yes,Delivered,UPI,83,6
ORD2023000524,09-11-2023,Chinese,516.68,R44,02:33,02:38,03:44,Saturday,3,518.45,C027,11.73,82.98,14,81.69,4.58,Yes,Delivered,Cash,71,4
ORD2023000525,16-07-2023,Italian,73.22,R30,23:39,23:50,00:46,Sunday,1,323.04,C053,12.05,84.05,11.63,83.14,2.51,Yes,Delivered,UPI,67,3
ORD2023000526,13-03-2023,Dessert,847.23,R6,03:10,03:17,03:50,Tuesday,1,650.63,C003,13.6,67.94,10.71,67.05,1.91,No,Delivered,UPI,40,3
ORD2023000527,16-06-2023,Thai,466.62,R34,08:08,08:22,09:21,Wednesday,2,144.98,C043,11.24,83.91,12.47,73.69,3.2,No,Delivered,UPI,73,4
ORD2023000528,16-05-2023,Italian,575.73,R44,19:34,19:41,20:52,Thursday,2,199.64,C006,10.95,73.89,13.1,80.81,4.52,Yes,Delivered,Cash,78,4
ORD2023000529,06-01-2023,Mexican,181.24,R26,20:18,20:26,22:01,Tuesday,1,610.83,C041,12.42,64.83,12.18,68.38,3.54,No,Delivered,UPI,103,4
ORD2023000530,18-08-2023,Mexican,69.81,R42,13:47,14:02,15:11,Monday,1,175.7,C037,12.3,73.43,14.04,65.58,4.74,Yes,Delivered,UPI,84,5
ORD2023000531,13-02-2023,Italian,259.31,R7,16:42,16:56,17:23,Sunday,1,697.6,C081,13.07,79.03,11.23,76.45,5.04,Yes,Delivered,UPI,41,4
ORD2023000532,05-11-2023,Mexican,769.23,R6,06:37,06:43,07:13,Tuesday,1,650.63,C003,13.6,67.94,10.71,67.05,1.91,No,Delivered,UPI,36,5
ORD2023000533,13-03-2023,Burgers,583.68,R34,08:33,08:38,10:01,Friday,1,302.79,C019,13.42,74.67,12.87,84.49,3.08,Yes,Delivered,UPI,88,4
ORD2023000534,24-12-2023,Mexican,707.34,R6,11:27,11:37,12:47,Sunday,3,681.39,C005,11.93,72.88,13.04,80.1,5.25,No,Delivered,UPI,80,3
ORD2023000535,26-09-2023,Dessert,422.16,R48,17:59,18:05,19:01,Tuesday,3,266.22,C087,10.85,68.6,10.82,77.84,3.35,No,Delivered,Cash,62,4
ORD2023000536,14-01-2023,Sushi,635.92,R35,18:33,18:47,19:47,Saturday,3,312.71,C066,12.86,62.87,10.93,69.15,5.07,Yes,Delivered,UPI,74,4
ORD2023000537,06-03-2023,Chinese,91.56,R32,01:42,01:48,02:30,Tuesday,2,291.49,C002,12.1,76.84,12.02,79.41,5.03,No,Delivered,UPI,48,4
ORD2023000538,22-02-2023,Chinese,682.05,R23,23:13,23:23,23:49,Friday,2,514.42,C085,11.2,84.05,11.77,65.83,5.44,Yes,Delivered,UPI,36,5
ORD2023000539,01-07-2023,Dessert,605.15,R23,10:05,10:14,10:58,Friday,2,514.42,C085,11.2,84.05,11.77,65.83,5.44,Yes,Delivered,UPI,53,4
ORD2023000540,08-01-2023,Dessert,553.32,R50,17:35,17:49,18:39,Thursday,2,253.75,C097,12.54,82.22,13.72,69.4,5.56,Yes,Delivered,UPI,64,4
ORD2023000541,04-10-2023,Indian,856.34,R9,21:28,21:43,22:19,Sunday,2,605.73,C040,13.67,82.55,12.97,81.93,5.59,Yes,Delivered,UPI,51,4
ORD2023000542,03-03-2023,Italian,336.07,R39,23:50,00:04,00:53,Friday,3,563.89,C058,11.57,68.51,11.41,83.04,4.11,Yes,Delivered,UPI,63,5
ORD2023000543,25-09-2023,Mexican,508.62,R33,02:21,02:29,03:53,Sunday,1,270.34,C027,13.81,62.86,12.77,74.71,2.38,Yes,Delivered,UPI,92,6
ORD2023000544,21-10-2023,Indian,579.1,R46,12:18,12:30,13:52,Saturday,3,383.36,C061,14.15,83.71,14.06,70.21,3.91,Yes,Delivered,UPI,94,4
ORD2023000545,21-05-2023,Burgers,424.81,R32,12:41,12:49,14:04,Tuesday,1,387.74,C066,11.65,74.34,12.18,70.44,5.61,Yes,Delivered,UPI,83,4
ORD2023000546,14-05-2023,Burgers,469.56,R33,06:19,06:34,07:11,Sunday,1,270.34,C027,13.81,62.86,12.77,74.71,2.38,Yes,Delivered,UPI,52,4
ORD2023000547,17-04-2023,Mexican,564.13,R26,06:53,07:06,08:24,Sunday,3,667.69,C042,11.77,75.73,14.28,66.68,2.02,Yes,Delivered,UPI,91,6
ORD2023000548,04-06-2023,Dessert,201.86,R15,17:02,17:11,17:56,Sunday,2,348.16,C054,11.2,74.57,13.43,67.78,2.36,No,Delivered,UPI,54,4
ORD2023000549,19-11-2023,Indian,117.86,R47,23:50,00:03,01:48,Monday,3,208.85,C056,13.03,73.13,13.54,73.82,3.71,Yes,Delivered,UPI,118,4
ORD2023000550,21-11-2023,Italian,253.3,R21,02:01,02:15,02:52,Friday,2,593.36,C028,12.87,67.21,10.61,74.4,3.9,Yes,Delivered,UPI,51,4
ORD2023000551,05-02-2023,Indian,190.45,R27,02:18,02:30,03:46,Friday,1,829.36,C060,12.51,67.56,12.15,66.73,1.53,Yes,Delivered,UPI,88,4
ORD2023000552,19-06-2023,Italian,306.64,R39,22:15,22:24,22:45,Friday,1,239.4,C044,13.75,72.94,12.69,77.3,4.66,Yes,Returned,UPI,30,5
ORD2023000553,10-10-2023,Dessert,719.95,R20,05:44,05:51,07:06,Friday,1,615.8,C079,11.54,71.9,10.61,70.65,5.22,Yes,Delivered,UPI,82,5
ORD2023000554,03-10-2023,Sushi,281.72,R3,09:59,10:06,11:21,Thursday,2,359.03,C039,13.61,69.06,11.73,78.32,3.55,Yes,Delivered,UPI,82,4
ORD2023000555,17-10-2023,Thai,331.18,R27,14:16,14:22,15:43,Saturday,1,735.36,C024,12.39,63.61,13.97,78.67,5.73,Yes,Delivered,UPI,87,5
ORD2023000556,22-03-2023,Sushi,513.31,R36,15:12,15:26,16:12,Monday,1,544.86,C097,11.85,69.61,11.51,84.57,1.24,Yes,Delivered,UPI,60,5
ORD2023000557,22-05-2023,Burgers,424.43,R35,21:16,21:21,23:11,Wednesday,2,238.1,C069,12.45,76.49,12.55,63.51,4.09,Yes,Delivered,UPI,115,5
ORD2023000558,14-05-2023,Dessert,853.33,R34,23:20,23:34,00:17,Wednesday,2,144.98,C043,11.24,83.91,12.47,73.69,3.2,No,Delivered,UPI,57,4
ORD2023000559,07-07-2023,Indian,571.99,R6,23:27,23:39,00:33,Saturday,2,663.6,C087,13.69,70.98,11.27,70.98,4.66,No,Cancelled,UPI,66,4
ORD2023000560,23-09-2023,Chinese,382.32,R12,17:33,17:45,19:24,Thursday,2,240.47,C062,10.52,68.31,12.38,70.35,6.26,Yes,Returned,Cash,111,3
ORD2023000561,24-06-2023,Italian,818.06,R43,21:06,21:20,23:00,Friday,2,312.75,C061,13.83,84.68,10.82,72.08,2.41,No,Delivered,UPI,114,3
ORD2023000562,09-01-2023,Sushi,549.09,R23,20:24,20:37,22:08,Monday,3,398.11,C041,10.83,73.4,13.8,66.43,0.89,Yes,Cancelled,UPI,104,5
ORD2023000563,17-08-2023,Chinese,195.54,R44,22:53,23:03,00:18,Saturday,3,518.45,C027,11.73,82.98,14,81.69,4.58,Yes,Delivered,Cash,85,6
ORD2023000564,04-02-2023,Mexican,206,R24,18:48,18:55,19:54,Monday,1,292.16,C002,12.45,71.25,12.87,76.95,5.29,Yes,Delivered,UPI,66,4
ORD2023000565,23-12-2023,Mexican,644.36,R28,01:11,01:18,02:19,Monday,1,498.11,C069,13.35,72.86,11.23,78.04,5.28,Yes,Returned,UPI,68,4
ORD2023000566,23-08-2023,Mexican,642.34,R30,08:22,08:34,10:16,Wednesday,2,543.52,C018,12.75,81.68,13.62,74.88,3.95,Yes,Delivered,UPI,114,3
ORD2023000567,10-02-2023,Italian,796.06,R15,18:28,18:37,19:07,Tuesday,2,389.61,C093,13.52,79.03,12.53,80.66,3.8,No,Delivered,Cash,39,4
ORD2023000568,20-12-2023,Indian,188.93,R25,20:41,20:49,21:47,Saturday,2,598.52,C063,11.85,71.69,10.93,79.23,0.81,Yes,Cancelled,UPI,66,4
ORD2023000569,02-01-2023,Thai,462.04,R32,18:12,18:25,18:52,Saturday,1,352.79,C002,12.88,82.82,12.21,72.12,3.96,No,Delivered,UPI,40,4
ORD2023000570,18-07-2023,Mexican,170.38,R12,19:52,19:57,21:39,Saturday,2,233.68,C021,11.03,73.16,12.86,68.8,4.52,No,Delivered,UPI,107,5
ORD2023000571,03-01-2023,Mexican,92.28,R14,14:18,14:25,15:45,Thursday,2,371.35,C024,13.8,63.18,11.21,66.3,5.43,Yes,Delivered,UPI,87,4
ORD2023000572,05-07-2023,Chinese,788.27,R5,23:49,23:56,01:32,Wednesday,1,384.28,C088,13.6,77.9,12.58,78.99,2.55,Yes,Delivered,UPI,103,4
ORD2023000573,04-02-2023,Chinese,560.71,R23,14:05,14:20,15:46,Monday,2,327.83,C086,13.47,75.32,11.63,65.02,3.83,Yes,Delivered,UPI,101,4
ORD2023000574,18-06-2023,Mexican,479.09,R6,19:02,19:13,21:02,Monday,2,537.62,C066,14.1,79.98,13.29,78.8,3.48,Yes,Delivered,UPI,120,5
ORD2023000575,07-11-2023,Burgers,798.16,R44,05:15,05:20,06:33,Thursday,2,138.86,C003,14,62.75,11.14,75,3.54,Yes,Delivered,UPI,78,5
ORD2023000576,22-05-2023,Burgers,721.93,R28,07:47,08:01,08:46,Monday,2,631.67,C061,13.41,80.57,13.35,74.93,4.09,Yes,Cancelled,UPI,59,5
ORD2023000577,15-03-2023,Mexican,93.17,R40,09:29,09:37,10:15,Thursday,2,796.33,C048,10.93,77.85,10.72,64.2,4.09,Yes,Cancelled,UPI,46,4
ORD2023000578,23-05-2023,Chinese,360.05,R47,09:02,09:09,10:07,Monday,2,170.41,C055,11.54,63.21,12.23,72.85,3.17,Yes,Delivered,UPI,65,4
ORD2023000579,17-08-2023,Indian,478.08,R27,13:40,13:51,14:42,Monday,1,349.87,C036,12.84,83.82,13.42,82.68,6.05,No,Delivered,UPI,62,5
ORD2023000580,11-08-2023,Italian,75.7,R5,05:39,05:53,06:10,Tuesday,1,803.47,C079,13.01,84.32,11.54,65.05,2.8,No,Delivered,UPI,31,4
ORD2023000581,01-03-2023,Italian,428.29,R5,23:04,23:12,23:39,Sunday,3,275.28,C059,11.49,76.37,11.22,82.66,4.29,Yes,Delivered,Cash,35,4
ORD2023000582,27-06-2023,Mexican,101.19,R41,16:41,16:56,18:36,Sunday,2,412.57,C039,13.71,67.97,13.15,84.34,4.81,No,Returned,Cash,115,3
ORD2023000583,26-05-2023,Italian,176.26,R24,17:55,18:02,18:42,Friday,1,394.41,C038,11.63,69.15,12.81,82.69,6.53,No,Delivered,Cash,47,3
ORD2023000584,19-05-2023,Mexican,456.72,R12,03:15,03:26,04:32,Saturday,2,233.68,C021,11.03,73.16,12.86,68.8,4.52,No,Delivered,UPI,77,4
ORD2023000585,19-01-2023,Sushi,194.96,R12,09:40,09:55,11:19,Wednesday,1,414.12,C025,13.72,63.7,12.99,68.61,6.37,No,Cancelled,UPI,99,5
ORD2023000586,05-06-2023,Indian,685.26,R17,23:02,23:07,23:38,Friday,2,805.83,C057,10.75,64.17,13.73,70.38,4.41,Yes,Delivered,Cash,36,3
ORD2023000587,21-10-2023,Burgers,568.24,R39,01:34,01:49,03:22,Friday,3,563.89,C058,11.57,68.51,11.41,83.04,4.11,Yes,Delivered,UPI,108,4
ORD2023000588,13-04-2023,Indian,685.17,R28,07:19,07:34,07:56,Monday,3,851.53,C068,13.87,62.9,10.6,81.03,1.45,Yes,Delivered,UPI,37,3
ORD2023000589,15-02-2023,Sushi,887.73,R47,05:59,06:11,06:47,Tuesday,1,429.66,C031,10.55,84.74,12.65,66.2,5.38,Yes,Delivered,UPI,48,3
ORD2023000590,25-05-2023,Italian,405.15,R32,14:02,14:10,15:25,Friday,2,346.05,C073,13.78,65.88,12.48,80.92,3.78,Yes,Delivered,Cash,83,4
ORD2023000591,06-08-2023,Mexican,95.65,R21,17:47,17:58,19:29,Monday,2,651.98,C035,10.76,64.93,13.15,82.24,4.18,Yes,Delivered,UPI,102,4
ORD2023000592,05-08-2023,Sushi,57.93,R34,16:26,16:39,17:59,Wednesday,3,785.51,C002,13.13,71.8,13.94,83.56,2.34,No,Delivered,UPI,93,6
ORD2023000593,07-09-2023,Burgers,536.71,R31,15:48,15:55,16:58,Saturday,2,347.12,C034,11.34,73.82,11.55,72.73,4.9,No,Cancelled,UPI,70,3
ORD2023000594,13-10-2023,Dessert,604.41,R6,16:56,17:02,17:54,Sunday,2,358.09,C060,10.79,82.84,14.3,83.39,3.37,Yes,Cancelled,UPI,58,4
ORD2023000595,15-06-2023,Indian,233.77,R7,08:06,08:18,09:16,Saturday,1,799.2,C021,11.3,71.42,12.61,73.21,2.47,No,Delivered,Cash,70,4
ORD2023000596,01-07-2023,Dessert,102.42,R41,23:28,23:37,00:40,Monday,2,582.53,C002,11.09,66.96,12.48,78.12,2.81,Yes,Delivered,Cash,72,4
ORD2023000597,13-10-2023,Dessert,661.64,R50,10:19,10:28,12:00,Monday,2,152.65,C074,11.33,74.28,12.75,68.99,5.87,No,Delivered,Cash,101,5
ORD2023000598,17-04-2023,Dessert,539.48,R4,05:58,06:09,07:40,Tuesday,1,536.72,C100,14.02,65.35,12.97,70.65,6.33,Yes,Delivered,UPI,102,4
ORD2023000599,24-08-2023,Mexican,803.32,R20,12:30,12:35,13:07,Monday,2,501.09,C054,12.93,69.37,12.08,66.14,2.25,No,Delivered,Cash,37,3
ORD2023000600,25-08-2023,Burgers,609.48,R28,20:31,20:39,21:50,Monday,3,851.53,C068,13.87,62.9,10.6,81.03,1.45,Yes,Delivered,UPI,79,5
ORD2023000601,23-01-2023,Dessert,838.33,R27,00:19,00:30,02:04,Tuesday,2,499.85,C060,12.17,84.31,13.86,68.06,2.04,Yes,Delivered,UPI,105,4
ORD2023000602,22-11-2023,Thai,841.64,R40,07:20,07:28,09:08,Thursday,3,419.45,C018,13.16,84.67,12.32,64.3,5.06,Yes,Delivered,Cash,108,5
ORD2023000603,09-07-2023,Thai,394.83,R39,21:40,21:51,23:29,Saturday,2,848.44,C073,13.69,80.39,11.78,83.8,5.09,Yes,Delivered,UPI,109,5
ORD2023000604,26-11-2023,Mexican,666.67,R4,20:46,20:56,21:41,Wednesday,3,651.6,C076,13.24,78.72,12.98,64.46,2.44,Yes,Delivered,UPI,55,3
ORD2023000605,12-05-2023,Burgers,355.79,R19,14:11,14:22,15:48,Friday,2,395.51,C025,14.08,81.05,14.04,73.87,6.09,No,Cancelled,UPI,97,4
ORD2023000606,14-03-2023,Mexican,460.91,R28,12:26,12:40,13:55,Saturday,3,379.59,C093,10.6,66.42,13.73,80.18,3.81,Yes,Delivered,UPI,89,6
ORD2023000607,14-12-2023,Italian,496.51,R35,17:30,17:44,18:28,Friday,3,498.88,C070,10.69,75.14,13.19,73.24,4.41,Yes,Delivered,UPI,58,4
ORD2023000608,19-07-2023,Burgers,397.97,R50,22:37,22:51,00:35,Monday,2,152.65,C074,11.33,74.28,12.75,68.99,5.87,No,Delivered,Cash,118,3
ORD2023000609,05-07-2023,Thai,590.5,R19,10:10,10:23,11:06,Friday,1,268.73,C058,10.52,81.48,13.67,69.07,1.93,No,Delivered,UPI,56,4
ORD2023000610,05-07-2023,Dessert,877.9,R4,07:22,07:34,09:03,Wednesday,3,639.35,C092,10.46,65.76,13.68,81.98,5.52,Yes,Delivered,Cash,101,5
ORD2023000611,15-10-2023,Burgers,788.04,R5,02:48,02:59,04:05,Sunday,3,275.28,C059,11.49,76.37,11.22,82.66,4.29,Yes,Delivered,Cash,77,4
ORD2023000612,21-03-2023,Burgers,855.64,R23,03:25,03:40,04:50,Sunday,1,558.13,C075,10.65,84.6,10.68,82.33,4.55,Yes,Delivered,UPI,85,4
ORD2023000613,05-06-2023,Sushi,211.25,R23,10:59,11:11,11:49,Friday,2,514.42,C085,11.2,84.05,11.77,65.83,5.44,Yes,Delivered,UPI,50,4
ORD2023000614,15-10-2023,Sushi,238.98,R3,13:11,13:22,14:19,Thursday,2,359.03,C039,13.61,69.06,11.73,78.32,3.55,Yes,Delivered,UPI,68,4
ORD2023000615,20-01-2023,Indian,632.39,R45,19:34,19:43,20:11,Monday,1,539.54,C087,11.68,66.65,11.7,73.01,4.3,Yes,Delivered,UPI,37,5
ORD2023000616,07-01-2023,Chinese,711.65,R20,17:56,18:07,18:38,Saturday,3,370.35,C094,11.24,64.41,12.24,84.1,0.62,Yes,Delivered,Cash,42,3
ORD2023000617,27-05-2023,Dessert,762.21,R47,16:47,16:57,17:17,Tuesday,1,429.66,C031,10.55,84.74,12.65,66.2,5.38,Yes,Delivered,UPI,30,4
ORD2023000618,21-12-2023,Sushi,688.64,R25,03:28,03:36,04:32,Thursday,1,411.56,C040,12.13,66.08,11.21,69.31,3.99,Yes,Delivered,Cash,64,3
ORD2023000619,25-04-2023,Chinese,264.93,R46,18:44,18:52,19:37,Saturday,3,383.36,C061,14.15,83.71,14.06,70.21,3.91,Yes,Delivered,UPI,53,5
ORD2023000620,12-04-2023,Sushi,268.23,R34,15:01,15:11,16:56,Friday,1,302.79,C019,13.42,74.67,12.87,84.49,3.08,Yes,Delivered,UPI,115,4
ORD2023000621,04-12-2023,Sushi,403.67,R10,13:42,13:54,14:45,Saturday,2,371.88,C049,13.46,71.24,11.38,80.28,4.89,Yes,Delivered,UPI,63,3
ORD2023000622,18-05-2023,Mexican,346.13,R10,01:23,01:34,02:46,Saturday,1,314.42,C055,12.33,75.75,12.06,71.08,1.52,No,Cancelled,Cash,83,5
ORD2023000623,26-01-2023,Indian,228.28,R41,10:04,10:13,11:33,Tuesday,3,577.94,C007,12.93,63.89,12.81,68.13,2.88,Yes,Cancelled,Cash,89,5
ORD2023000624,17-11-2023,Burgers,773.42,R6,00:33,00:44,01:07,Tuesday,1,650.63,C003,13.6,67.94,10.71,67.05,1.91,No,Delivered,UPI,34,3
ORD2023000625,27-07-2023,Sushi,433.65,R6,17:07,17:16,18:55,Wednesday,1,266.64,C056,13.93,72.2,12.08,67.13,5.31,Yes,Delivered,Cash,108,3
ORD2023000626,25-05-2023,Dessert,295.87,R5,03:05,03:15,04:09,Sunday,3,275.28,C059,11.49,76.37,11.22,82.66,4.29,Yes,Delivered,Cash,64,4
ORD2023000627,18-08-2023,Italian,718.04,R30,04:16,04:27,05:00,Wednesday,2,543.52,C018,12.75,81.68,13.62,74.88,3.95,Yes,Delivered,UPI,44,4
ORD2023000628,17-06-2023,Burgers,333.93,R9,12:40,12:48,14:13,Friday,1,559.39,C084,11.61,65.06,11.07,80.35,3.16,Yes,Cancelled,Cash,93,4
ORD2023000629,02-05-2023,Dessert,464.97,R23,03:48,03:59,04:26,Friday,2,514.42,C085,11.2,84.05,11.77,65.83,5.44,Yes,Delivered,UPI,38,5
ORD2023000630,02-08-2023,Burgers,252.62,R39,22:52,23:02,00:13,Saturday,2,848.44,C073,13.69,80.39,11.78,83.8,5.09,Yes,Delivered,UPI,81,4
ORD2023000631,27-09-2023,Burgers,325.38,R30,11:20,11:34,12:27,Saturday,3,403.67,C090,13.84,77.92,12.41,83.57,6.36,Yes,Delivered,UPI,67,5
ORD2023000632,08-04-2023,Indian,191.38,R40,03:12,03:20,04:30,Thursday,2,796.33,C048,10.93,77.85,10.72,64.2,4.09,Yes,Cancelled,UPI,78,5
ORD2023000633,27-02-2023,Burgers,615.28,R23,17:29,17:43,18:30,Thursday,1,304,C075,13.88,66.12,13.19,82.75,1.51,Yes,Delivered,Cash,61,5
ORD2023000634,23-06-2023,Mexican,860.91,R13,02:51,03:01,04:00,Saturday,2,480.57,C007,12.68,75.18,13.43,77.8,4.21,No,Delivered,UPI,69,4
ORD2023000635,26-07-2023,Indian,776.13,R6,10:21,10:35,11:31,Saturday,2,663.6,C087,13.69,70.98,11.27,70.98,4.66,No,Cancelled,UPI,70,4
ORD2023000636,18-12-2023,Sushi,146.32,R39,22:00,22:15,22:42,Saturday,3,186.69,C003,14.04,73.13,12.83,70.67,1.83,Yes,Delivered,UPI,42,5
ORD2023000637,24-02-2023,Italian,610.24,R24,11:44,11:56,13:18,Friday,2,419.93,C077,13.15,66.56,13.56,80.5,5.21,Yes,Delivered,UPI,94,4
ORD2023000638,02-04-2023,Thai,595.83,R44,04:59,05:11,06:17,Saturday,2,504.17,C064,12.14,83.52,14.06,81.01,3.89,No,Cancelled,Cash,78,4
ORD2023000639,26-10-2023,Mexican,861.2,R3,10:20,10:32,11:51,Friday,2,184.24,C054,11.45,74.61,12.87,78.78,7.09,Yes,Delivered,UPI,91,5
ORD2023000640,25-10-2023,Thai,750.1,R42,15:02,15:09,16:25,Monday,1,175.7,C037,12.3,73.43,14.04,65.58,4.74,Yes,Delivered,UPI,83,4
ORD2023000641,13-01-2023,Thai,442.37,R33,07:43,07:57,09:12,Thursday,1,635.88,C087,12.8,66.99,11.9,67.65,4.81,Yes,Delivered,UPI,89,3
ORD2023000642,09-06-2023,Chinese,789.64,R14,01:23,01:37,01:53,Thursday,2,371.35,C024,13.8,63.18,11.21,66.3,5.43,Yes,Delivered,UPI,30,6
ORD2023000643,22-02-2023,Chinese,641.21,R21,14:45,14:55,16:13,Monday,2,651.98,C035,10.76,64.93,13.15,82.24,4.18,Yes,Delivered,UPI,88,4
ORD2023000644,23-11-2023,Dessert,131.01,R11,06:46,06:51,07:20,Thursday,3,553.11,C079,13.8,78.94,12.65,68.42,6.09,Yes,Delivered,UPI,34,4
ORD2023000645,22-07-2023,Chinese,435.23,R39,15:47,15:58,16:20,Monday,2,415.98,C095,12.76,73.75,13.84,70.46,5.03,No,Delivered,Cash,33,5
ORD2023000646,05-08-2023,Chinese,682.12,R31,05:27,05:38,06:00,Wednesday,1,151.96,C066,11.42,74.26,11.15,72.58,4.89,Yes,Delivered,UPI,33,4
ORD2023000647,11-03-2023,Sushi,342.3,R40,12:41,12:55,13:53,Monday,1,225.31,C096,12.33,69.53,11.15,63.29,4.1,No,Delivered,UPI,72,5
ORD2023000648,01-06-2023,Sushi,674.53,R23,00:28,00:37,01:00,Friday,3,516.27,C071,10.78,77.69,10.94,83.36,2.91,Yes,Delivered,Cash,32,5
